source,text,created_at,sentiment
Twitter for iPhone,"['wow', 'text', 'lisa', 'page', 'lover', 'peter', 'fbi', 'charg', 'russia', 'hoax', 'report', 'wipe', 'clean', 'gone', 'big', 'stori', 'never', 'cover', 'fake', 'news', 'witch', 'hunt']",2018-12-15 16:45:12+00:00,1
Twitter for iPhone,"['real', 'scandal', 'one', 'side', 'coverag', 'hour', 'hour', 'network', 'like', 'nbc', 'democrat', 'spin', 'machin', 'like', 'saturday', 'night', 'live', 'noth', 'le', 'unfair', 'news', 'coverag', 'dem', 'commerci', 'test', 'court', 'legal', 'defam', 'belittl', 'collus']",2018-12-16 13:58:54+00:00,1
Twitter for iPhone,"['miss', 'text', 'messag', 'fire', 'fbi', 'agent', 'peter', 'love', 'lisa', 'page', 'lover', 'report', 'eras', 'wipe', 'clean', 'outrag', 'total', 'compromis', 'conflict', 'witch', 'hunt', 'move', 'ever', 'slowli', 'forward', 'want']",2018-12-16 14:11:52+00:00,1
Twitter for iPhone,"['rememb', 'michael', 'cohen', 'becam', 'rat', 'fbi', 'someth', 'absolut', 'unthink', 'unheard', 'witch', 'hunt', 'illeg', 'start', 'broke', 'attorney', 'offic', 'break', 'dnc', 'get', 'server', 'crook', 'offic']",2018-12-16 14:39:50+00:00,1
Twitter for iPhone,"['request', 'mani', 'review', 'case', 'u', 'militari', 'hero', 'major', 'matt', 'golsteyn', 'charg', 'murder', 'could', 'face', 'death', 'penalti', 'govern', 'admit', 'kill', 'terrorist', 'bomb', 'maker', 'oversea']",2018-12-16 15:03:22+00:00,2
Twitter for iPhone,"['judg', 'ken', 'starr', 'former', 'solicitor', 'generel', 'independ', 'counsel', 'state', 'two', 'year', 'evid', 'proof', 'collus', 'evid', 'campaign', 'financ', 'violat', 'involv', 'presid', 'thank', 'judg']",2018-12-16 15:20:43+00:00,3
Twitter for iPhone,"['democrat', 'polici', 'child', 'seper', 'border', 'obama', 'administr', 'far', 'wors', 'way', 'handl', 'rememb', 'pictur', 'child', 'cage', 'obama', 'year', 'howev', 'separ', 'far', 'peopl', 'come', 'smuggler', 'use', 'kid']",2018-12-16 16:25:51+00:00,1
Twitter for iPhone,"['requir', 'televis', 'watch', 'last', 'week', 'interview', 'wonder', 'wife', 'rod', 'blagojevich', 'regan', 'interview', 'jerom', 'corsi', 'tell', 'someth', 'go', 'countri', 'noth', 'sad']",2018-12-16 20:29:48+00:00,1
Twitter for iPhone,"['deduct', 'come', 'obamacar', 'high', 'practic', 'even', 'useabl', 'hurt', 'famili', 'badli', 'chanc', 'work', 'democrat', 'deliv', 'great', 'healthcar', 'confirm', 'suprem', 'court', 'decis', 'lead', 'great', 'healthcar', 'result', 'american']",2018-12-17 13:02:13+00:00,1
Twitter for iPhone,"['anytim', 'hear', 'democrat', 'say', 'good', 'boarder', 'secur', 'without', 'wall', 'write', 'anoth', 'politician', 'follow', 'parti', 'line', 'time', 'u', 'save', 'billion', 'dollar', 'year', 'time', 'far', 'greater', 'safeti', 'control']",2018-12-17 13:08:38+00:00,1
Twitter for iPhone,"['incred', 'strong', 'dollar', 'virtual', 'inflat', 'outsid', 'world', 'blow', 'around', 'u', 'pari', 'burn', 'china', 'way', 'fed', 'even', 'consid', 'yet', 'anoth', 'interest', 'rate', 'hike', 'take', 'victori']",2018-12-17 13:27:16+00:00,1
Twitter for iPhone,"['anytim', 'hear', 'democrat', 'say', 'good', 'border', 'secur', 'without', 'wall', 'write', 'anoth', 'politician', 'follow', 'parti', 'line', 'time', 'u', 'save', 'billion', 'dollar', 'year', 'time', 'far', 'greater', 'safeti', 'control']",2018-12-17 16:05:30+00:00,1
Twitter for iPhone,"['today', 'make', 'good', 'promis', 'defend', 'farmer', 'rancher', 'unjustifi', 'trade', 'retali', 'foreign', 'nation', 'author', 'secretari', 'perdu', 'implement', 'nd', 'round', 'market', 'facilit', 'payment', 'economi', 'stronger', 'ever', 'stand', 'farmer']",2018-12-17 21:14:10+00:00,3
Twitter for iPhone,"['biggest', 'outrag', 'yet', 'long', 'wind', 'highli', 'conflict', 'mueller', 'witch', 'hunt', 'fact', 'demand', 'text', 'messag', 'peter', 'strzok', 'fbi', 'lover', 'lisa', 'page', 'purpos', 'illeg', 'delet', 'would', 'explain', 'whole', 'hoax', 'protest']",2018-12-18 11:28:39+00:00,1
Twitter for iPhone,"['good', 'luck', 'today', 'court', 'gener', 'michael', 'flynn', 'interest', 'see', 'say', 'despit', 'tremend', 'pressur', 'put', 'russian', 'collus', 'great', 'obvious', 'highli', 'success', 'polit', 'campaign', 'collus']",2018-12-18 11:41:27+00:00,3
Twitter for iPhone,"['hope', 'peopl', 'fed', 'read', 'today', 'wall', 'street', 'journal', 'editori', 'make', 'yet', 'anoth', 'mistak', 'also', 'let', 'market', 'becom', 'illiquid', 'alreadi', 'stop', 'b', 'feel', 'market', 'go', 'meaningless', 'number', 'good', 'luck']",2018-12-18 12:13:24+00:00,1
Twitter for iPhone,"['facebook', 'twitter', 'googl', 'bias', 'toward', 'dem', 'ridicul', 'twitter', 'fact', 'made', 'much', 'difficult', 'peopl', 'join', 'remov', 'mani', 'name', 'greatli', 'slow', 'level', 'speed', 'increas', 'acknowledg', 'done', 'noth']",2018-12-18 12:26:18+00:00,1
Twitter for iPhone,"['illeg', 'immigr', 'cost', 'unit', 'state', 'billion', 'dollar', 'year', 'allow', 'happen']",2018-12-18 12:55:48+00:00,1
Twitter for iPhone,"['michael', 'isikoff', 'first', 'report', 'dossier', 'alleg', 'serious', 'doubt', 'dossier', 'claim', 'whole', 'russian', 'collus', 'thing', 'hoax', 'go', 'restor', 'good', 'name', 'mani', 'peopl', 'whose', 'reput', 'destroy']",2018-12-18 13:32:34+00:00,1
Twitter for iPhone,"['congratul', 'appoint', 'governor', 'great', 'new', 'senat', 'arizona', 'doubt', 'fantast', 'job']",2018-12-19 00:59:08+00:00,3
Twitter for iPhone,"['countri', 'much', 'money', 'pour', 'drain', 'mani', 'year', 'come', 'border', 'secur', 'militari', 'democrat', 'fight', 'death', 'militari', 'complet', 'rebuilt', 'one', 'way', 'win', 'wall']",2018-12-19 12:35:04+00:00,1
Twitter for iPhone,"['mexico', 'pay', 'indirectli', 'wall', 'new', 'usmca', 'replac', 'nafta', 'far', 'money', 'come', 'u', 'tremend', 'danger', 'border', 'includ', 'larg', 'scale', 'crimin', 'drug', 'inflow', 'unit', 'state', 'militari', 'build', 'wall']",2018-12-19 13:43:10+00:00,3
Twitter for iPhone,"['defeat', 'isi', 'syria', 'reason', 'trump', 'presid']",2018-12-19 14:29:49+00:00,2
Twitter for iPhone,"['trump', 'get', 'credit', 'done', 'middl', 'east', 'true', 'thank', 'laura']",2018-12-20 05:17:12+00:00,3
Twitter for iPhone,"['proud', 'presid', 'today', 'hear', 'declar', 'victori', 'syria', 'senat', 'rand', 'paul', 'agre', 'presid', 'decis', 'definit', 'opposit', 'obama', 'decis', 'senat', 'mike', 'lee']",2018-12-20 11:25:51+00:00,1
Twitter for iPhone,"['get', 'syria', 'surpris', 'campaign', 'year', 'six', 'month', 'ago', 'publicli', 'want', 'agre', 'stay', 'longer', 'russia', 'iran', 'syria', 'other', 'local', 'enemi', 'isi', 'work', 'time', 'come', 'home', 'rebuild', 'maga']",2018-12-20 11:42:57+00:00,3
Twitter for iPhone,"['democrat', 'know', 'steel', 'slat', 'wall', 'necessari', 'border', 'secur', 'put', 'polit', 'countri', 'begin', 'realiz', 'sign', 'legisl', 'includ', 'infrastructur', 'unless', 'perfect', 'border', 'secur', 'u', 'win']",2018-12-20 12:28:34+00:00,1
Twitter for iPhone,"['much', 'talk', 'wall', 'peopl', 'lose', 'sight', 'great', 'job', 'done', 'southern', 'border', 'border', 'patrol', 'ice', 'great', 'militari', 'rememb', 'caravan', 'well', 'get', 'none', 'form', 'way', 'border', 'tight', 'fake', 'news', 'silent']",2018-12-20 12:39:19+00:00,1
Twitter for iPhone,"['begrudgingli', 'sign', 'omnibu', 'bill', 'promis', 'wall', 'border', 'secur', 'leadership', 'would', 'done', 'end', 'year', 'happen', 'foolishli', 'fight', 'border', 'secur', 'countri', 'belov', 'u', 'good']",2018-12-20 15:28:54+00:00,1
Twitter for iPhone,"['congress', 'pass', 'crimin', 'justic', 'reform', 'bill', 'known', 'firststepact', 'congratul', 'great', 'bi', 'partisan', 'achiev', 'everybodi', 'parti', 'work', 'togeth', 'keep', 'countri', 'safer', 'wonder', 'thing', 'u']",2018-12-20 19:16:07+00:00,3
Twitter for iPhone,"['hard', 'believ', 'lindsey', 'graham', 'would', 'save', 'soldier', 'life', 'billion', 'fight', 'enemi', 'syria', 'stay', 'kill', 'isi', 'russia', 'iran', 'local', 'time', 'focu', 'countri', 'bring', 'youth', 'back', 'home', 'belong']",2018-12-20 19:22:19+00:00,2
Twitter for iPhone,"['thank', 'great', 'republican', 'member', 'congress', 'vote', 'fund', 'border', 'secur', 'wall', 'final', 'number', 'mani', 'said', 'enthusiasm', 'greater', 'ever', 'seen', 'proud', 'senat']",2018-12-21 03:13:54+00:00,3
Twitter for iPhone,"['soon', 'speaker', 'nanci', 'pelosi', 'said', 'last', 'week', 'live', 'oval', 'offic', 'republican', 'vote', 'border', 'secur', 'today', 'hous', 'republican', 'vote', 'nanci', 'apolog', 'want', 'great', 'border', 'secur']",2018-12-21 03:20:29+00:00,1
Twitter for iPhone,"['senat', 'mitch', 'mcconnel', 'fight', 'wall', 'border', 'secur', 'hard', 'fought', 'anyth', 'need', 'democrat', 'vote', 'shown', 'hous', 'good', 'thing', 'happen', 'enough', 'dem', 'vote', 'democrat', 'shutdown', 'hous', 'republican', 'great', 'yesterday']",2018-12-21 11:50:53+00:00,1
Twitter for iPhone,"['matter', 'happen', 'today', 'senat', 'republican', 'hous', 'member', 'proud', 'flew', 'back', 'washington', 'part', 'world', 'order', 'vote', 'border', 'secur', 'wall', 'one', 'democrat', 'vote', 'ye', 'big', 'proud']",2018-12-21 12:19:46+00:00,1
Twitter for iPhone,"['democrat', 'whose', 'vote', 'need', 'senat', 'probabl', 'vote', 'border', 'secur', 'wall', 'even', 'though', 'know', 'desper', 'need', 'dem', 'vote', 'shutdown', 'last', 'long', 'time', 'peopl', 'want', 'open', 'border', 'crime']",2018-12-21 12:24:18+00:00,1
Twitter for iPhone,"['hous', 'republican', 'vote']",2018-12-21 12:27:47+00:00,2
Twitter for iPhone,"['shutdown', 'today', 'democrat', 'vote', 'border', 'secur']",2018-12-21 12:31:35+00:00,1
Twitter for iPhone,"['even', 'presid', 'ronald', 'reagan', 'tri', 'year', 'build', 'border', 'wall', 'fenc', 'unabl', 'other', 'also', 'tri', 'get', 'done', 'one', 'way']",2018-12-21 12:38:15+00:00,3
Twitter for iPhone,"['mitch', 'use', 'nuclear', 'option', 'get', 'done', 'countri', 'count']",2018-12-21 13:02:35+00:00,3
Twitter for iPhone,"['thank', 'will', 'go', 'call', 'nuclear', 'option', 'order', 'win', 'desper', 'need', 'border', 'secur', 'total', 'support']",2018-12-21 13:08:06+00:00,3
Twitter for iPhone,"['never', 'presid', 'tougher', 'fair', 'china', 'russia', 'never', 'look', 'fact', 'fake', 'news', 'tri', 'hard', 'paint', 'opposit', 'pictur']",2018-12-21 14:41:59+00:00,1
Twitter for iPhone,"['done', 'damag', 'isi', 'recent', 'presid', 'even', 'close']",2018-12-21 15:31:41+00:00,3
Twitter for iPhone,"['wish', 'suprem', 'court', 'justic', 'ruth', 'bader', 'ginsburg', 'full', 'speedi', 'recoveri']",2018-12-22 00:16:55+00:00,3
Twitter for iPhone,"['lunch', 'white', 'hous', 'resid', 'larg', 'group', 'concern', 'border', 'secur']",2018-12-22 17:02:37+00:00,2
Twitter for iPhone,"['crisi', 'illeg', 'activ', 'southern', 'border', 'real', 'stop', 'build', 'great', 'steel', 'barrier', 'wall', 'let', 'work', 'begin']",2018-12-22 20:03:58+00:00,3
Twitter for iPhone,"['elect', 'said', 'one', 'greatest', 'time', 'base', 'get', 'endless', 'costli', 'foreign', 'war', 'also', 'base', 'strong', 'border', 'keep', 'countri', 'safe', 'fight', 'border', 'countri', 'fight', 'border']",2018-12-22 20:28:21+00:00,3
Twitter for iPhone,"['senat', 'adjourn', 'decemb', 'th']",2018-12-22 21:12:02+00:00,2
Twitter for iPhone,"['go', 'florida', 'shutdown', 'stay', 'white', 'hous', 'maga']",2018-12-22 23:58:43+00:00,2
Twitter for iPhone,"['brett', 'mcgurk', 'know', 'appoint', 'presid', 'obama', 'suppos', 'leav', 'februari', 'resign', 'prior', 'leav', 'grandstand', 'fake', 'news', 'make', 'big', 'deal', 'noth', 'event']",2018-12-23 01:48:23+00:00,1
Twitter for iPhone,"['anybodi', 'favorit', 'presid', 'donald', 'j', 'trump', 'announc', 'decim', 'isi', 'syria', 'go', 'bring', 'troop', 'back', 'home', 'happi', 'healthi', 'person', 'would', 'popular', 'hero', 'america', 'hit', 'hard', 'instead', 'fake', 'news', 'medium', 'crazi']",2018-12-23 01:59:29+00:00,1
Twitter for iPhone,"['presid', 'obama', 'inglori', 'fire', 'jim', 'matti', 'gave', 'second', 'chanc', 'thought', 'thought', 'interest', 'relationship', 'also', 'gave', 'resourc', 'never', 'realli', 'alli', 'import', 'take', 'advantag', 'u']",2018-12-23 02:20:32+00:00,1
Twitter for iPhone,"['pleas', 'announc', 'talent', 'deputi', 'secretari', 'defens', 'patrick', 'shanahan', 'assum', 'titl', 'act', 'secretari', 'defens', 'start', 'januari', 'patrick', 'long', 'list', 'accomplish', 'serv', 'deputi', 'previous', 'boe', 'great']",2018-12-23 16:46:47+00:00,3
Twitter for iPhone,"['unthink', 'devast', 'tsunami', 'disast', 'indonesia', 'two', 'hundr', 'dead', 'nearli', 'thousand', 'injur', 'unaccount', 'pray', 'recoveri', 'heal', 'america']",2018-12-23 17:13:27+00:00,3
Twitter for iPhone,"['sign', 'two', 'piec', 'major', 'legisl', 'week', 'crimin', 'justic', 'reform', 'farm', 'bill', 'two', 'big', 'deal', 'fake', 'news', 'medium', 'want', 'talk', 'mistak', 'bring', 'young', 'peopl', 'back', 'home', 'never', 'end', 'war', 'began', 'year', 'ago']",2018-12-23 19:45:22+00:00,3
Twitter for iPhone,"['mitch', 'mcconnel', 'told', 'group', 'peopl', 'u', 'senat', 'year', 'last', 'two', 'far', 'best', 'product', 'career', 'tax', 'regul', 'cut', 'va', 'choic', 'farm', 'bill', 'crimin', 'justic', 'reform', 'judgeship', 'much', 'great']",2018-12-24 03:47:21+00:00,3
Twitter for iPhone,"['import', 'way', 'stop', 'gang', 'drug', 'human', 'traffick', 'massiv', 'crime', 'southern', 'border', 'need', 'border', 'secur', 'everyon', 'know', 'border', 'secur', 'without', 'wall', 'drone', 'technolog', 'bell', 'whistl', 'safeti', 'america']",2018-12-24 04:05:26+00:00,3
Twitter for iPhone,"['presid', 'remark', 'doubt', 'thrive', 'new', 'environ', 'constant', 'remind', 'popul', 'thank', 'tammi', 'bruce', 'steve', 'hilton', 'presidenti', 'harass', 'begin']",2018-12-24 04:26:22+00:00,3
Twitter for iPhone,"['virtual', 'everi', 'democrat', 'deal', 'today', 'strongli', 'support', 'border', 'wall', 'fenc', 'made', 'import', 'part', 'campaign', 'peopl', 'drug', 'pour', 'countri', 'uncheck', 'turn', 'desper', 'need']",2018-12-24 14:31:50+00:00,1
Twitter for iPhone,"['sympath', 'brett', 'mcgurk', 'rememb', 'obama', 'appointe', 'respons', 'load', 'airplan', 'billion', 'dollar', 'cash', 'send', 'iran', 'part', 'horrif', 'iran', 'nuclear', 'deal', 'termin', 'approv', 'littl', 'bob', 'corker']",2018-12-24 15:23:22+00:00,1
Twitter for iPhone,"['problem', 'economi', 'fed', 'feel', 'market', 'understand', 'necessari', 'trade', 'war', 'strong', 'dollar', 'even', 'democrat', 'shutdown', 'border', 'fed', 'like', 'power', 'golfer', 'score', 'touch', 'putt']",2018-12-24 15:55:22+00:00,1
Twitter for iPhone,"['never', 'lash', 'act', 'attorney', 'gener', 'u', 'man', 'great', 'respect', 'made', 'stori', 'one', 'mani', 'fake', 'news', 'medium']",2018-12-24 16:55:32+00:00,1
Twitter for iPhone,"['wall', 'differ', 'billion', 'dollar', 'border', 'secur', 'complet', 'wall', 'built', 'shutdown', 'money', 'plu', 'fund', 'alreadi', 'hand', 'report', 'inaccur', 'point', 'problem', 'without', 'wall', 'much', 'rest', 'dollar', 'wast']",2018-12-24 17:10:22+00:00,2
Twitter for iPhone,"['saudi', 'arabia', 'agre', 'spend', 'necessari', 'money', 'need', 'help', 'rebuild', 'syria', 'instead', 'unit', 'state', 'see', 'nice', 'immens', 'wealthi', 'countri', 'help', 'rebuild', 'neighbor', 'rather', 'great', 'countri', 'u', 'mile', 'away', 'thank', 'saudi']",2018-12-24 17:23:22+00:00,3
Twitter for iPhone,"['alon', 'poor', 'white', 'hous', 'wait', 'democrat', 'come', 'back', 'make', 'deal', 'desper', 'need', 'border', 'secur', 'point', 'democrat', 'want', 'make', 'deal', 'cost', 'countri', 'money', 'border', 'wall', 'talk', 'crazi']",2018-12-24 17:32:44+00:00,1
Twitter for iPhone,"['oval', 'offic', 'gave', 'mile', 'long', 'contract', 'anoth', 'larg', 'section', 'wall', 'texa', 'alreadi', 'build', 'renov', 'mani', 'mile', 'wall', 'complet', 'democrat', 'must', 'end', 'shutdown', 'finish', 'fund', 'billion', 'dollar', 'life', 'save']",2018-12-24 22:24:13+00:00,1
Twitter for iPhone,"['hope', 'everyon', 'even', 'fake', 'news', 'medium', 'great', 'christma', 'countri', 'well', 'secur', 'border', 'make', 'great', 'new', 'trade', 'deal', 'bring', 'troop', 'back', 'home', 'final', 'put', 'america', 'first', 'merri', 'christma', 'maga']",2018-12-25 23:18:44+00:00,1
Twitter for iPhone,"['return', 'visit', 'troop', 'iraq', 'germani', 'one', 'thing', 'certain', 'incred', 'peopl', 'repres', 'countri', 'peopl', 'know', 'win']",2018-12-27 11:59:04+00:00,3
Twitter for iPhone,"['democrat', 'final', 'realiz', 'desper', 'need', 'border', 'secur', 'wall', 'southern', 'border', 'need', 'stop', 'drug', 'human', 'traffick', 'gang', 'member', 'crimin', 'come', 'countri', 'dem', 'realiz', 'peopl', 'get', 'paid', 'democrat']",2018-12-27 12:06:25+00:00,1
Twitter for iPhone,"['reason', 'daca', 'wall', 'deal', 'get', 'done', 'ridicul', 'court', 'decis', 'th', 'circuit', 'allow', 'daca', 'remain', 'therebi', 'set', 'suptem', 'court', 'case', 'rule', 'dem', 'drop', 'deal', 'today', 'democrat', 'obstruct', 'need', 'wall']",2018-12-27 19:35:46+00:00,1
Twitter for iPhone,"['democrat', 'obstruct', 'desper', 'need', 'wall', 'almost', 'recent', 'agre', 'built', 'exceed', 'obstruct', 'great', 'peopl', 'want', 'expect', 'come', 'govern', 'delay', 'two', 'year', 'u', 'record']",2018-12-27 19:41:45+00:00,1
Twitter for iPhone,"['reason', 'daca', 'wall', 'deal', 'get', 'done', 'ridicul', 'court', 'decis', 'th', 'circuit', 'allow', 'daca', 'remain', 'therebi', 'set', 'suprem', 'court', 'case', 'rule', 'dem', 'drop', 'deal', 'today', 'democrat', 'obstruct', 'need', 'wall']",2018-12-27 19:44:49+00:00,1
Twitter for iPhone,"['border', 'patrol', 'agent', 'want', 'wall', 'democrat', 'say', 'want', 'wall', 'even', 'though', 'know', 'realli', 'need', 'want', 'ice', 'much', 'campaign', 'open', 'southern', 'border', 'larg', 'scale', 'crime', 'come', 'stupid']",2018-12-27 20:39:59+00:00,1
Twitter for iPhone,"['right', 'full', 'scale', 'manhunt', 'go', 'california', 'illeg', 'immigr', 'accus', 'shoot', 'kill', 'polic', 'offic', 'traffic', 'stop', 'time', 'get', 'tough', 'border', 'secur', 'build', 'wall']",2018-12-27 21:04:06+00:00,1
Twitter for iPhone,"['wall', 'everybodi', 'know', 'wall', 'work', 'perfectli', 'israel', 'wall', 'work', 'dem', 'let', 'donald', 'trump', 'republican', 'win', 'may', 'senat', 'vote', 'issu', 'border', 'secur']",2018-12-27 22:10:07+00:00,1
Twitter for iPhone,"['cnn', 'other', 'within', 'fake', 'news', 'univers', 'go', 'wild', 'sign', 'maga', 'hat', 'militari', 'iraq', 'germani', 'brave', 'young', 'peopl', 'ask', 'sign', 'hat', 'sign', 'imagin', 'say', 'brought', 'gave', 'hat', 'fake', 'news', 'first', 'report']",2018-12-27 23:23:36+00:00,1
Twitter for iPhone,"['forc', 'close', 'southern', 'border', 'entir', 'obstructionist', 'democrat', 'give', 'u', 'money', 'finish', 'wall', 'also', 'chang', 'ridicul', 'immigr', 'law', 'countri', 'saddl', 'hard', 'believ', 'congress', 'presid', 'would', 'approv']",2018-12-28 12:16:40+00:00,1
Twitter for iPhone,"['thank', 'sean', 'parnel', 'nice', 'comment', 'troop', 'wonder', 'reaction', 'melania', 'iraq', 'germani', 'great', 'thing', 'happen']",2018-12-28 14:51:07+00:00,3
Twitter for iPhone,"['mueller', 'angri', 'democrat', 'recent', 'delet', 'approxim', 'text', 'messag', 'fbi', 'agent', 'lisa', 'page', 'lover', 'agent', 'peter', 'text', 'ask', 'invalu', 'truth', 'witch', 'hunt', 'hoax', 'total', 'obstruct', 'justic', 'text', 'demand']",2018-12-29 15:42:50+00:00,1
Twitter for iPhone,"['white', 'hous', 'wait', 'democrat', 'come', 'make', 'deal', 'border', 'secur', 'hear', 'spend', 'much', 'time', 'presidenti', 'harass', 'littl', 'time', 'left', 'thing', 'like', 'stop', 'crime', 'militari']",2018-12-29 15:52:24+00:00,1
Twitter for iPhone,"['long', 'good', 'call', 'presid', 'xi', 'china', 'deal', 'move', 'along', 'well', 'made', 'comprehens', 'cover', 'subject', 'area', 'point', 'disput', 'big', 'progress', 'made']",2018-12-29 16:03:02+00:00,3
